field_key,base_field_key,is_disambiguated,canonical_field_key,canonical_note,alias_note,ui_section,ui_label,entity,data_type,unit_format,required,user_editable,derived,schema.table,column
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > Reconciliation,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Property > Rent Roll,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Property > Floor Plan Matrix,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Operations > Turns,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > AI Suggestions,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Project > Profile,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__created_at,created_at,True,sales_comp__created_at,,,Valuation > Adjustments,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,created_at
sales_comp__notes,notes,True,sales_comp__notes,,,Valuation > Cap Rate Comps,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__notes,notes,True,sales_comp__notes,,,Valuation > Sales Comparables,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__notes,notes,True,sales_comp__notes,,,Operations > Operating Expenses,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__notes,notes,True,sales_comp__notes,,,Property > Comparable Rentals,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__notes,notes,True,sales_comp__notes,,,Property > Floor Plan Matrix,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__notes,notes,True,sales_comp__notes,,,Operations > Turns,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__notes,notes,True,sales_comp__notes,,,Property > Rent Roll,Notes,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,notes
sales_comp__price_per_sf,price_per_sf,True,sales_comp__price_per_sf,,,Valuation > Sales Comparables,,sales_comp,currency,USD/sf,conditional,conditional,False,tbl_sales_comparables,price_per_sf
sales_comp__price_per_sf,price_per_sf,True,sales_comp__price_per_sf,,,Project > Profile,,sales_comp,currency,USD/sf,conditional,conditional,False,tbl_sales_comparables,price_per_sf
sales_comp__price_per_unit,price_per_unit,True,sales_comp__price_per_unit,,,Valuation > Sales Comparables,,sales_comp,currency,USD/unit,conditional,conditional,False,tbl_sales_comparables,price_per_unit
sales_comp__price_per_unit,price_per_unit,True,sales_comp__price_per_unit,,,Project > Profile,,sales_comp,currency,USD/unit,conditional,conditional,False,tbl_sales_comparables,price_per_unit
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Valuation > Sales Comparables,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Operations > Operating Expenses,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Valuation > Income Approach,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Valuation > Cost Approach,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Property > MF Property Details,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Property > Rent Roll,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Property > Floor Plan Matrix,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Project > Profile,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__project_id,project_id,True,sales_comp__project_id,,,Valuation > Reconciliation,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,project_id
sales_comp__property_name,property_name,True,sales_comp__property_name,,,Property > MF Property Details,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,property_name
sales_comp__property_name,property_name,True,sales_comp__property_name,,,Property > Comparable Rentals,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,property_name
sales_comp__property_name,property_name,True,sales_comp__property_name,,,Valuation > Sales Comparables,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,property_name
sales_comp__sale_date,sale_date,True,sales_comp__sale_date,,,Valuation > Cap Rate Comps,,sales_comp,date,,conditional,conditional,False,tbl_sales_comparables,sale_date
sales_comp__sale_date,sale_date,True,sales_comp__sale_date,,,Valuation > Sales Comparables,,sales_comp,date,,conditional,conditional,False,tbl_sales_comparables,sale_date
sales_comp__sale_price,sale_price,True,sales_comp__sale_price,,,Valuation > Cap Rate Comps,,sales_comp,currency,,conditional,conditional,False,tbl_sales_comparables,sale_price
sales_comp__sale_price,sale_price,True,sales_comp__sale_price,,,Valuation > Sales Comparables,,sales_comp,currency,,conditional,conditional,False,tbl_sales_comparables,sale_price
sales_comp__state,state,True,sales_comp__state,,,Project > Profile,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,state
sales_comp__state,state,True,sales_comp__state,,,Valuation > Sales Comparables,,sales_comp,string,,conditional,conditional,False,tbl_sales_comparables,state
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Operations > Operating Expenses,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Valuation > Sales Comparables,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Valuation > Income Approach,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Property > MF Property Details,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Valuation > Cost Approach,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Property > Rent Roll,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Property > Floor Plan Matrix,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Operations > Turns,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Valuation > AI Suggestions,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Project > Profile,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__updated_at,updated_at,True,sales_comp__updated_at,,,Valuation > Reconciliation,,sales_comp,datetime,,False,False,False,tbl_sales_comparables,updated_at
sales_comp__year_built,year_built,True,sales_comp__year_built,,,Project > Profile,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,year_built
sales_comp__year_built,year_built,True,sales_comp__year_built,,,Property > MF Property Details,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,year_built
sales_comp__year_built,year_built,True,sales_comp__year_built,,,Property > Comparable Rentals,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,year_built
sales_comp__year_built,year_built,True,sales_comp__year_built,,,Valuation > Sales Comparables,,sales_comp,integer,,conditional,conditional,False,tbl_sales_comparables,year_built
sales_comp_adjustment__adjustment_type,adjustment_type,True,sales_comp_adjustment__adjustment_type,,,Valuation > Adjustments,,sales_comp_adjustment,string,,conditional,conditional,False,tbl_sales_comp_adjustments,adjustment_type
sales_comp_adjustment__adjustment_type,adjustment_type,True,sales_comp_adjustment__adjustment_type,,,Valuation > AI Suggestions,,sales_comp_adjustment,string,,conditional,conditional,False,tbl_sales_comp_adjustments,adjustment_type
sales_comp_adjustment__comparable_id,comparable_id,True,sales_comp_adjustment__comparable_id,,,Valuation > Adjustments,,sales_comp_adjustment,integer,,conditional,conditional,False,tbl_sales_comp_adjustments,comparable_id
sales_comp_adjustment__comparable_id,comparable_id,True,sales_comp_adjustment__comparable_id,,,Valuation > AI Suggestions,,sales_comp_adjustment,integer,,conditional,conditional,False,tbl_sales_comp_adjustments,comparable_id
sales_comp_adjustment__comparable_id,comparable_id,True,sales_comp_adjustment__comparable_id,,,Property > Comparable Rentals,,sales_comp_adjustment,integer,,conditional,conditional,False,tbl_sales_comp_adjustments,comparable_id
sales_comp_adjustment__comparable_id,comparable_id,True,sales_comp_adjustment__comparable_id,,,Valuation > Sales Comparables,,sales_comp_adjustment,integer,,conditional,conditional,False,tbl_sales_comp_adjustments,comparable_id
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > Cap Rate Comps,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > Sales Comparables,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Operations > Operating Expenses,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > Income Approach,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Property > MF Property Details,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > Cost Approach,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > Reconciliation,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Property > Rent Roll,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Property > Floor Plan Matrix,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Operations > Turns,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > AI Suggestions,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Project > Profile,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__created_at,created_at,True,sales_comp_adjustment__created_at,,,Valuation > Adjustments,,sales_comp_adjustment,datetime,,False,False,False,tbl_sales_comp_adjustments,created_at
sales_comp_adjustment__justification,justification,True,sales_comp_adjustment__justification,,,Valuation > Adjustments,,sales_comp_adjustment,string,,conditional,conditional,False,tbl_sales_comp_adjustments,justification
sales_comp_adjustment__justification,justification,True,sales_comp_adjustment__justification,,,Valuation > AI Suggestions,,sales_comp_adjustment,string,,conditional,conditional,False,tbl_sales_comp_adjustments,justification
sales_comparison_value,sales_comparison_value,False,sales_comparison_value,,,Valuation > Reconciliation,,valuation_reconciliation,currency,,conditional,conditional,False,tbl_valuation_reconciliation,sales_comparison_value
sales_comparison_weight,sales_comparison_weight,False,sales_comparison_weight,,,Valuation > Reconciliation,,valuation_reconciliation,decimal,,conditional,conditional,False,tbl_valuation_reconciliation,sales_comparison_weight
schema_version,schema_version,False,schema_version,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,schema_version
section8_contract_date,section8_contract_date,False,section8_contract_date,,,Property > Rent Roll,,unit,date,,conditional,conditional,False,tbl_multifamily_unit,section8_contract_date
section8_contract_rent,section8_contract_rent,False,section8_contract_rent,,,Property > Rent Roll,,unit,currency,,conditional,conditional,False,tbl_multifamily_unit,section8_contract_rent
section8_unit_count,section8_unit_count,False,section8_unit_count,,,Property > MF Property Details,,property,integer,units,conditional,conditional,False,tbl_multifamily_property,section8_unit_count
security_deposit,security_deposit,False,security_deposit,,,Property > Rent Roll,,lease,currency,,conditional,conditional,False,tbl_multifamily_lease,security_deposit
security_service,security_service,False,security_service,,,Operations > Operating Expenses,Security Service,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
selected_cap_rate,selected_cap_rate,False,selected_cap_rate,,,Valuation > Income Approach,,income_approach,percent,,conditional,conditional,False,tbl_income_approach,selected_cap_rate
site_improvements_cost,site_improvements_cost,False,site_improvements_cost,,,Valuation > Cost Approach,,cost_approach,currency,,conditional,conditional,False,tbl_cost_approach,site_improvements_cost
site_improvements_description,site_improvements_description,False,site_improvements_description,,,Valuation > Cost Approach,,cost_approach,string,,conditional,conditional,False,tbl_cost_approach,site_improvements_description
snow_removal,snow_removal,False,snow_removal,,,Operations > Operating Expenses,Snow Removal,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
solar_capacity_kw,solar_capacity_kw,False,solar_capacity_kw,,,Property > MF Property Details,,property,decimal,,conditional,conditional,False,tbl_multifamily_property,solar_capacity_kw
sort_order,sort_order,False,sort_order,,,Operations > Operating Expenses,,opex_category,integer,,conditional,conditional,False,core_unit_cost_category,sort_order
sqft,sqft,False,sqft,,,Property > Rent Roll,SF,,string,,conditional,conditional,False,,
square_feet,square_feet,False,avg_square_feet,,,Property > Rent Roll,,unit,currency,,conditional,conditional,False,tbl_multifamily_unit,square_feet
stabilization_date,stabilization_date,False,stabilization_date,,,Property > MF Property Details,,property,date,,conditional,conditional,False,tbl_multifamily_property,stabilization_date
stabilized_occupancy_pct,stabilized_occupancy_pct,False,stabilized_occupancy_pct,,,Property > MF Property Details,,property,percent,,conditional,conditional,False,tbl_multifamily_property,stabilized_occupancy_pct
start_date,start_date,False,start_date,,,Project > Profile,,project,date,,conditional,conditional,False,tbl_project,start_date
start_period,start_period,False,start_period,,,Operations > Operating Expenses,,operating_expense,integer,,conditional,conditional,False,tbl_operating_expenses,start_period
state_abbreviation,state_abbreviation,False,state_abbreviation,,,Project > Profile,,msa,string,,conditional,conditional,False,tbl_msa,state_abbreviation
status,status,False,status,,,Property > Rent Roll,Status,lease,string,,conditional,conditional,False,tbl_multifamily_lease,lease_status
stories,stories,False,stories,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,stories
street_address,street_address,False,project_address,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,street_address
submarket,submarket,False,submarket,,,Project > Profile,,project,string,,conditional,conditional,False,tbl_project,submarket
submarket_effective_rent,submarket_effective_rent,False,submarket_effective_rent,,,,,project,string,,conditional,conditional,False,tbl_project,submarket_effective_rent
submarket_vacancy_pct,submarket_vacancy_pct,False,submarket_vacancy_pct,,,,,project,string,,conditional,conditional,False,tbl_project,submarket_vacancy_pct
suggested_pct,suggested_pct,False,suggested_pct,,,Valuation > AI Suggestions,,ai_adjustment_suggestion,percent,,conditional,conditional,False,tbl_ai_adjustment_suggestions,suggested_pct
surface_spaces,surface_spaces,False,surface_spaces,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,surface_spaces
tags,tags,False,tags,,,Operations > Operating Expenses,,opex_category,json,,conditional,conditional,False,core_unit_cost_category,tags
tandem_spaces,tandem_spaces,False,tandem_spaces,,,Property > MF Property Details,,property,integer,,conditional,conditional,False,tbl_multifamily_property,tandem_spaces
target_units,target_units,False,target_units,,,Project > Profile,,project,integer,units,conditional,conditional,False,tbl_project,target_units
tax_jurisdiction,tax_jurisdiction,False,tax_jurisdiction,,,Property > MF Property Details,,property,string,,conditional,conditional,False,tbl_multifamily_property,tax_jurisdiction
taxonomy_customized,taxonomy_customized,False,taxonomy_customized,,,Project > Profile,,project,boolean,,conditional,conditional,False,tbl_project,taxonomy_customized
template_id,template_id,False,template_id,,,Project > Profile,,project,integer,,conditional,conditional,False,tbl_project,template_id
tenant_name,tenant_name,False,tenant_name,,,Property > Rent Roll,Tenant,lease,string,,conditional,conditional,False,tbl_multifamily_lease,resident_name
terminal_cap_rate,terminal_cap_rate,False,terminal_cap_rate,,,Valuation > Income Approach,,income_approach,percent,,conditional,conditional,False,tbl_income_approach,terminal_cap_rate
total_adjustment_pct,total_adjustment_pct,False,total_adjustment_pct,,,,,,string,,conditional,conditional,True,,
total_building_sf,total_building_sf,False,total_building_sf,,,Property > MF Property Details,,property,decimal,sf,conditional,conditional,False,tbl_multifamily_property,total_building_sf
total_depreciation,total_depreciation,False,total_depreciation,,,Valuation > Cost Approach,,cost_approach,decimal,,conditional,conditional,False,tbl_cost_approach,total_depreciation
total_land_value,total_land_value,False,total_land_value,,,Valuation > Cost Approach,,cost_approach,currency,,conditional,conditional,False,tbl_cost_approach,total_land_value
total_make_ready_cost,total_make_ready_cost,False,total_make_ready_cost,,,Operations > Turns,,turn,currency,,conditional,conditional,False,tbl_multifamily_turn,total_make_ready_cost
total_opex,total_opex,False,total_opex,,,,,project,string,,conditional,conditional,False,tbl_project,total_opex
total_replacement_cost,total_replacement_cost,False,total_replacement_cost,,,Valuation > Cost Approach,,cost_approach,currency,,conditional,conditional,False,tbl_cost_approach,total_replacement_cost
total_vacant_days,total_vacant_days,False,total_vacant_days,,,Operations > Turns,,turn,integer,,conditional,conditional,False,tbl_multifamily_turn,total_vacant_days
total_weight,total_weight,False,total_weight,,,,,,string,,conditional,conditional,True,,
trash_removal,trash_removal,False,trash_removal,,,Operations > Operating Expenses,Trash Removal,operating_expense,decimal,,False,True,False,tbl_operating_expenses,annual_amount
turn__created_at,created_at,True,turn__created_at,,,Valuation > Cap Rate Comps,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Valuation > Sales Comparables,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Operations > Operating Expenses,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Valuation > Income Approach,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Property > MF Property Details,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Valuation > Cost Approach,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Valuation > Reconciliation,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Property > Rent Roll,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Property > Floor Plan Matrix,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Operations > Turns,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Valuation > AI Suggestions,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Project > Profile,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__created_at,created_at,True,turn__created_at,,,Valuation > Adjustments,,turn,datetime,,False,False,False,tbl_multifamily_turn,created_at
turn__notes,notes,True,turn__notes,,,Valuation > Cap Rate Comps,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__notes,notes,True,turn__notes,,,Valuation > Sales Comparables,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__notes,notes,True,turn__notes,,,Operations > Operating Expenses,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__notes,notes,True,turn__notes,,,Property > Comparable Rentals,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__notes,notes,True,turn__notes,,,Property > Floor Plan Matrix,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__notes,notes,True,turn__notes,,,Operations > Turns,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__notes,notes,True,turn__notes,,,Property > Rent Roll,Notes,turn,string,,conditional,conditional,False,tbl_multifamily_turn,notes
turn__unit_id,unit_id,True,turn__unit_id,,,Property > Rent Roll,,turn,integer,,conditional,conditional,False,tbl_multifamily_turn,unit_id
turn__unit_id,unit_id,True,turn__unit_id,,,Operations > Turns,,turn,integer,,conditional,conditional,False,tbl_multifamily_turn,unit_id
turn__updated_at,updated_at,True,turn__updated_at,,,Operations > Operating Expenses,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Valuation > Sales Comparables,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Valuation > Income Approach,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Property > MF Property Details,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Valuation > Cost Approach,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Property > Rent Roll,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Property > Floor Plan Matrix,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Operations > Turns,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Valuation > AI Suggestions,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Project > Profile,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn__updated_at,updated_at,True,turn__updated_at,,,Valuation > Reconciliation,,turn,datetime,,False,False,False,tbl_multifamily_turn,updated_at
turn_id,turn_id,False,turn_id,,,Operations > Turns,,turn,integer,,conditional,conditional,False,tbl_multifamily_turn,turn_id
turn_status,turn_status,False,turn_status,,,Operations > Turns,,turn,string,,conditional,conditional,False,tbl_multifamily_turn,turn_status
turnover_costs,turnover_costs,False,turnover_costs,,,,,project,string,,conditional,conditional,False,tbl_project,turnover_costs
unit__bathrooms,bathrooms,True,unit__bathrooms,,,Property > Rent Roll,Bath,unit,decimal,baths,conditional,conditional,False,tbl_multifamily_unit,bathrooms
unit__bathrooms,bathrooms,True,unit__bathrooms,,,Property > Floor Plan Matrix,Bath,unit,decimal,baths,conditional,conditional,False,tbl_multifamily_unit,bathrooms
unit__bathrooms,bathrooms,True,unit__bathrooms,,,Property > Comparable Rentals,Bath,unit,decimal,baths,conditional,conditional,False,tbl_multifamily_unit,bathrooms
unit__bedrooms,bedrooms,True,unit__bedrooms,,,Property > Rent Roll,Bed,unit,decimal,beds,conditional,conditional,False,tbl_multifamily_unit,bedrooms
unit__bedrooms,bedrooms,True,unit__bedrooms,,,Property > Floor Plan Matrix,Bed,unit,decimal,beds,conditional,conditional,False,tbl_multifamily_unit,bedrooms
unit__bedrooms,bedrooms,True,unit__bedrooms,,,Property > Comparable Rentals,Bed,unit,decimal,beds,conditional,conditional,False,tbl_multifamily_unit,bedrooms
unit__created_at,created_at,True,unit__created_at,,,Valuation > Cap Rate Comps,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Valuation > Sales Comparables,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Operations > Operating Expenses,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Valuation > Income Approach,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Property > MF Property Details,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Valuation > Cost Approach,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Valuation > Reconciliation,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Property > Rent Roll,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Property > Floor Plan Matrix,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Operations > Turns,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Valuation > AI Suggestions,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Project > Profile,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__created_at,created_at,True,unit__created_at,,,Valuation > Adjustments,,unit,datetime,,False,False,False,tbl_multifamily_unit,created_at
unit__current_rent,current_rent,True,unit__current_rent,,,Property > Rent Roll,Current Rent,unit,currency,,conditional,conditional,False,tbl_multifamily_unit,current_rent
unit__lease_end_date,lease_end_date,True,unit__lease_end_date,,,Property > Rent Roll,,unit,date,,conditional,conditional,False,tbl_multifamily_unit,lease_end_date
unit__lease_start_date,lease_start_date,True,unit__lease_start_date,,,Property > Rent Roll,,unit,date,,conditional,conditional,False,tbl_multifamily_unit,lease_start_date
unit__notes,notes,True,unit__notes,,,Valuation > Cap Rate Comps,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__notes,notes,True,unit__notes,,,Valuation > Sales Comparables,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__notes,notes,True,unit__notes,,,Operations > Operating Expenses,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__notes,notes,True,unit__notes,,,Property > Comparable Rentals,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__notes,notes,True,unit__notes,,,Property > Floor Plan Matrix,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__notes,notes,True,unit__notes,,,Operations > Turns,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__notes,notes,True,unit__notes,,,Property > Rent Roll,Notes,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__other_features,other_features,True,unit__other_features,,,Property > Rent Roll,,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__other_features,other_features,True,unit__other_features,,,Property > Floor Plan Matrix,,unit,string,,conditional,conditional,False,tbl_multifamily_unit,other_features
unit__project_id,project_id,True,unit__project_id,,,Valuation > Sales Comparables,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Operations > Operating Expenses,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Valuation > Income Approach,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
unit__project_id,project_id,True,unit__project_id,,,Valuation > Cost Approach,,unit,integer,,conditional,conditional,False,tbl_multifamily_unit,project_id
